Id,Date,SMA_5,Volatility_20d,MACD,Open,RSI_14,Lag1_Close,Volume,SMA_20,Return_5d,BB_Lower,BB_Upper,BB_Width,Volatility_5d,High,Return_2d,Low,EMA_26,EMA_12,Return_1d,Close,Target_Return,Target_Direction
5083,2019-06-27,504.9808,0.010415,3.001784,505.8536,45.9849,505.8536,361712.0,498.1492,-0.003395,486.0169,510.2814,0.048709,0.013114,499.7803,-0.01186,498.9013,498.0027,500.6462,-0.013146,499.2036,0.012362,1
5084,2019-06-28,503.9676,0.010547,2.824835,499.2036,57.8806,499.2036,326703.0,498.7912,-0.009924,486.5514,511.0309,0.049078,0.010737,520.0723,-0.000947,496.6299,498.5488,501.3736,0.012362,505.3748,0.029966,1
5085,2019-07-01,507.2293,0.012285,4.14286,505.3748,68.0057,505.3748,326703.0,500.248,0.032344,485.1249,515.3711,0.060462,0.015958,520.5974,0.042699,520.4744,500.1762,504.3191,0.029966,520.5191,2.4e-05,1
5086,2019-07-02,510.2965,0.012292,4.14286,520.5191,66.1104,520.5191,262113.0,501.6899,0.030357,484.6264,518.7534,0.068024,0.016118,530.8249,0.029991,508.5749,501.684,506.8133,2.4e-05,520.5315,0.006623,1
5087,2019-07-03,513.9216,0.011604,6.118656,520.5315,78.577,520.5315,743170.0,502.7952,0.035831,483.0316,522.5588,0.078615,0.015896,525.9798,0.006647,521.76,503.3355,509.4542,0.006623,523.9788,0.001304,1
5088,2019-07-04,519.0132,0.011594,6.878577,523.9788,78.577,523.9788,386981.0,502.7952,0.050998,481.8986,525.9717,0.087458,0.012153,526.1464,0.007935,522.3848,504.9152,511.7938,0.001304,524.6619,-0.008714,0
5089,2019-07-05,521.9563,0.011842,7.030857,524.6619,72.4207,524.6619,399018.0,504.7489,0.029117,481.5593,527.9386,0.091886,0.014568,529.2988,-0.007422,507.748,506.0393,513.0701,-0.008714,520.09,-0.022446,0
5090,2019-07-08,519.5357,0.012526,6.138803,520.09,60.9469,520.09,540686.0,505.3445,-0.023251,482.4363,528.2528,0.090664,0.011375,512.6412,-0.030964,503.5098,506.2154,512.3542,-0.022446,508.4163,-0.008616,0
5091,2019-07-09,516.2365,0.012696,5.020481,508.4163,53.7008,508.4163,217669.0,505.7838,-0.031691,483.3587,528.2089,0.088675,0.011143,507.0247,-0.030869,501.1183,506.0539,511.0744,-0.008616,504.0355,-0.01715,0
5092,2019-10-07,510.519,0.013199,3.397515,504.0355,46.5016,504.0355,296562.0,505.594,-0.054559,482.8715,528.3165,0.089884,0.009097,498.7959,-0.025619,490.9289,505.2641,508.6616,-0.01715,495.3912,0.021945,1
5093,2019-07-11,506.8391,0.013306,2.954478,495.3912,47.3927,495.3912,237858.0,505.594,-0.035069,484.9846,527.868,0.084678,0.017212,506.7268,0.004419,505.3842,505.338,508.2925,0.021945,506.2626,-0.001211,0
5094,2019-07-12,503.951,0.01332,2.524776,506.2626,50.9654,506.2626,365810.0,507.1601,-0.027766,486.9774,527.3427,0.079591,0.017351,506.8982,0.020707,503.9317,505.3611,507.8859,-0.001211,505.6493,-0.004112,0
5095,2019-07-15,502.9818,0.01338,1.993494,505.6493,48.9253,505.6493,280801.0,507.7528,-0.009531,488.8226,526.683,0.074565,0.014591,510.6352,-0.005318,496.7323,505.2284,507.2219,-0.004112,503.5703,0.011506,1
5096,2019-07-16,504.0476,0.01338,2.016738,503.5703,52.1742,503.5703,854756.0,508.6166,0.010572,491.1783,526.055,0.068572,0.01502,509.7851,0.007347,508.7955,505.5348,507.5515,0.011506,509.3644,-0.013799,0
5097,2019-07-17,505.4365,0.013713,1.451289,509.3644,51.9308,509.3644,330488.0,508.7995,0.014019,491.727,525.872,0.067109,0.013979,504.8374,-0.002451,497.7934,505.2979,506.7491,-0.013799,502.3359,-0.009379,0
5098,2019-07-18,503.7089,0.013849,0.615887,502.3359,45.1351,502.3359,134692.0,508.6355,-0.017063,491.1849,526.0861,0.068617,0.009635,499.8819,-0.023048,493.9051,504.7295,505.3453,-0.009379,497.6244,0.001096,1
5099,2019-07-19,502.213,0.013095,-0.002129,497.6244,45.1351,497.6244,374289.0,508.022,-0.014792,489.9856,526.0584,0.071006,0.00982,501.3388,-0.008293,494.918,504.2436,504.2414,0.001096,498.17,0.013287,1
5100,2019-07-22,502.4568,0.013201,0.041715,498.17,39.0165,498.17,662468.0,508.0509,0.00242,490.0384,526.0634,0.070908,0.012114,510.7026,0.014398,497.0761,504.284,504.3257,0.013287,504.7891,0.00658,1
5101,2019-07-23,502.206,0.013274,0.340567,504.7891,39.0165,504.7891,999623.0,508.1967,-0.002461,490.2343,526.159,0.07069,0.011163,515.8751,0.019955,500.1986,504.5674,504.908,0.00658,508.1107,0.003372,1
5102,2019-07-24,503.7037,0.01329,0.707521,508.1107,39.7768,508.1107,394452.0,508.3952,0.014907,490.4542,526.3362,0.070579,0.008301,515.587,0.009975,504.4356,504.9568,505.6644,0.003372,509.8243,0.001223,1
5103,2019-07-25,506.2684,0.012898,1.036698,509.8243,42.9742,509.8243,341652.0,508.9574,0.025769,491.5318,526.383,0.068476,0.005081,516.8003,0.0046,501.2049,505.3636,506.4003,0.001223,510.4478,0.005295,1
5104,2019-07-26,509.2645,0.01267,1.498378,510.4478,53.9683,510.4478,439228.0,509.3462,0.030071,491.9102,526.7822,0.068464,0.004573,514.7715,0.006524,510.5989,505.9404,507.4388,0.005295,513.1504,0.002783,1
5105,2019-07-29,511.2223,0.010684,1.956921,513.1504,59.2976,513.1504,544448.0,509.0491,0.019393,492.2228,525.8754,0.066109,0.00211,523.9702,0.008092,505.4217,506.5802,508.5371,0.002783,514.5783,-0.012658,0
5106,2019-07-30,511.2131,0.011021,1.774298,514.5783,61.6134,514.5783,251590.0,508.4258,-9e-05,492.4905,524.3612,0.062685,0.007226,509.1962,-0.00991,507.6469,506.6902,508.4645,-0.012658,508.065,0.000819,1
5107,2019-07-31,510.9445,0.010881,1.64419,508.065,52.5147,508.065,391513.0,507.6509,-9e-05,493.4917,521.8101,0.055783,0.007015,509.0562,-0.011849,507.3299,506.8229,508.467,0.000819,508.4811,-0.013201,0
5108,2019-08-01,509.2086,0.011168,0.988042,508.4811,46.1353,508.4811,431590.0,506.5063,-0.017003,494.618,518.3945,0.046942,0.008851,505.2227,-0.012393,499.3325,506.4485,507.4365,-0.013201,501.7685,0.00126,1
5109,2019-08-02,507.0588,0.011082,0.513157,501.7685,48.801,501.7685,452662.0,505.6218,-0.017003,495.4858,515.7578,0.040093,0.008005,504.2368,-0.011957,500.371,506.1486,506.6618,0.00126,502.4009,-0.005801,0
5110,2019-08-05,504.0404,0.010013,-0.097226,502.4009,39.2359,502.4009,411567.0,505.6218,-0.029328,494.7744,515.5762,0.041177,0.006989,506.7043,-0.004547,488.8317,505.6552,505.5579,-0.005801,499.4867,0.032756,1
5111,2019-08-06,505.5971,0.012328,0.730841,499.4867,62.2359,499.4867,277093.0,505.766,0.015319,494.3459,517.186,0.045159,0.017557,516.7128,0.026766,514.776,506.4102,507.141,0.032756,515.8481,-0.000264,0
5112,2019-08-07,507.0432,0.011557,1.3604,515.8481,67.8585,515.8481,277093.0,506.782,0.01422,495.6359,517.9281,0.043988,0.0176,517.3746,0.032483,515.0046,507.0992,508.4596,-0.000264,515.7116,-0.017302,0
5113,2019-08-08,508.0472,0.011335,1.126337,515.7116,57.3018,515.7116,432662.0,506.8083,0.010005,495.6649,517.9517,0.043975,0.018608,509.4578,-0.017562,504.783,507.0762,508.2025,-0.017302,506.7887,-0.001451,0
5114,2019-08-09,508.7777,0.011337,1.126337,506.7887,51.1895,506.7887,432136.0,506.8285,0.007269,495.6924,517.9645,0.043944,0.018679,507.9064,-0.018728,501.3706,507.0004,507.8719,-0.001451,506.0531,0.006804,1
5115,2019-08-12,510.7796,0.011386,0.936498,506.0531,51.3011,506.0531,257489.0,507.1248,0.02004,496.0385,518.211,0.043722,0.018279,511.0508,0.005343,508.204,507.1853,508.1218,0.006804,509.4966,0.021549,1
5116,2019-08-13,511.7052,0.01209,1.85264,509.4966,58.5183,509.4966,609316.0,507.6804,0.008971,495.1075,520.2532,0.049531,0.014096,521.4275,0.0285,519.4065,508.1698,510.0224,0.021549,520.4759,-0.007163,0
5117,2019-08-14,511.9125,0.011744,2.251918,520.4759,54.8001,520.4759,275414.0,508.401,0.00201,495.4709,521.331,0.050866,0.014682,519.3797,0.014233,513.8232,508.8052,511.0571,-0.007163,516.748,-0.019506,0
5118,2019-08-15,511.8884,0.012435,1.735007,516.748,45.5604,516.748,992734.0,508.401,-0.000237,496.9155,520.7908,0.04692,0.015367,509.2231,-0.026529,505.0263,508.6469,510.3819,-0.019506,506.6684,0.010585,1
5119,2019-08-16,513.084,0.01262,1.738068,506.6684,45.5604,506.6684,245333.0,509.5462,0.011813,498.6566,520.4359,0.042743,0.016003,521.2634,-0.009127,507.4826,508.8976,510.6357,0.010585,512.0314,-0.017009,0
5120,2019-08-19,511.8491,0.012938,1.025893,512.0314,47.0032,512.0314,647651.0,509.4729,-0.012119,498.4296,520.5161,0.043352,0.017825,508.8147,-0.006605,498.7077,508.4846,509.5105,-0.017009,503.322,-0.005243,0
5121,2019-08-20,507.8905,0.012889,0.245712,503.322,45.2075,503.322,170400.0,509.1015,-0.038028,497.3862,520.8168,0.046023,0.011903,501.1813,-0.022163,499.7927,507.9067,508.1524,-0.005243,500.683,-0.003003,0
5122,2019-08-21,504.3768,0.012863,-0.488286,500.683,48.3,500.683,143035.0,508.5692,-0.033998,496.0524,521.0861,0.049224,0.012091,502.2508,-0.008231,495.8844,507.2603,506.772,-0.003003,499.1794,-0.000639,0
5123,2019-08-22,502.8152,0.012853,-1.083237,499.1794,47.6656,499.1794,335244.0,507.9899,-0.01541,494.7854,521.1944,0.051987,0.009892,501.2746,-0.00364,494.9701,506.638,505.5548,-0.000639,498.8604,0.008961,1
5124,2019-08-23,501.0751,0.012974,-1.180432,498.8604,52.4834,498.8604,142935.0,507.4989,-0.016993,494.3723,520.6255,0.051731,0.009343,503.5402,0.008316,503.023,506.393,505.2126,0.008961,503.3305,-0.00834,0
5125,2019-08-26,500.2372,0.013046,-1.577991,503.3305,37.1869,503.3305,637214.0,506.7266,-0.008323,493.5364,519.9168,0.05206,0.006578,499.9398,0.000546,498.2153,505.8553,504.2773,-0.00834,499.1328,-0.003205,0
5126,2019-08-27,499.6072,0.012787,-1.999116,499.1328,36.3708,499.1328,437616.0,506.2,-0.006292,492.4076,519.9924,0.054494,0.00636,500.2939,-0.011519,494.8082,505.2388,503.2397,-0.003205,497.5329,5.8e-05,1
5127,2019-08-28,499.2837,0.012787,-2.303961,497.5329,42.0179,497.5329,891370.0,505.654,-0.00324,491.3856,519.9225,0.056436,0.006295,498.966,-0.003147,496.5617,504.6701,502.3662,5.8e-05,497.5619,0.002125,1
5128,2019-08-29,499.2355,0.012469,-2.432195,497.5619,43.6045,497.5619,406932.0,505.4966,-0.000483,490.9802,520.0129,0.057434,0.006415,499.1303,0.002184,497.7326,504.2219,501.7897,0.002125,498.6193,0.001472,1
5129,2019-08-30,498.44,0.01247,-2.446408,498.6193,40.8467,498.6193,499606.0,505.3442,-0.000483,490.6284,520.06,0.058241,0.004303,508.8863,0.0036,493.3224,503.8613,501.4148,0.001472,499.3531,0.005748,1
5130,2019-09-02,499.0581,0.012466,-2.200708,499.3531,30.7053,499.3531,386892.0,505.481,0.006192,490.9447,520.0173,0.057515,0.003252,508.8863,0.007228,499.648,503.7399,501.5392,0.005748,502.2232,0.010929,1
5131,2019-09-03,501.0939,0.012466,-1.545286,502.2232,40.7909,502.2232,285796.0,505.0742,0.020459,491.3254,518.823,0.054443,0.004373,510.6779,0.016739,500.8004,504.0341,502.4889,0.010929,507.7119,0.005198,1
5132,2019-09-04,503.6517,0.010321,-0.803631,507.7119,54.4243,507.7119,360992.0,504.8062,0.025704,491.7384,517.8739,0.051773,0.003756,511.8673,0.016184,507.9902,504.5021,503.6984,0.005198,510.3511,0.00597,1
5133,2019-09-05,506.6075,0.009611,0.029665,510.3511,51.7387,510.3511,242322.0,505.1367,0.02964,491.5344,518.7389,0.053856,0.003369,513.509,0.0112,513.2642,505.161,505.1907,0.00597,513.3982,-0.019503,0
5134,2019-09-06,507.4139,0.010618,-0.116562,513.3982,50.0778,513.3982,536976.0,505.0033,0.008075,491.3866,518.62,0.053927,0.012058,505.0618,-0.013649,501.272,505.0295,504.9129,-0.019503,503.3852,0.000871,1
5135,2019-09-09,507.734,0.010494,-0.194812,503.3852,54.0888,503.3852,379297.0,505.0033,0.003187,491.2616,518.1776,0.053329,0.011841,512.0918,-0.018649,500.0611,504.9402,504.7454,0.000871,503.8238,0.006299,1
5136,2019-09-10,507.5911,0.009292,-0.000732,503.8238,59.7537,503.8238,420784.0,504.0457,-0.001407,492.7305,515.3608,0.044897,0.010991,508.6901,0.007176,504.084,505.0926,505.0918,0.006299,506.9974,0.009466,1
5137,2019-09-11,507.8803,0.009479,0.534195,506.9974,64.5165,506.9974,1815488.0,503.7981,0.002833,493.4804,514.1158,0.04096,0.011664,514.8535,0.015825,508.7103,505.5892,506.1234,0.009466,511.7969,-0.008449,0
5138,2019-12-09,506.6952,0.008589,0.60227,511.7969,54.6634,511.7969,361665.0,503.7981,-0.011542,493.4674,514.2093,0.041168,0.011792,508.3498,0.000938,506.3703,505.7287,506.331,-0.008449,507.4728,-0.008033,0
5139,2019-09-13,506.6975,0.008402,0.323565,507.4728,54.8133,507.4728,-517559.0,503.4066,2.2e-05,493.7795,513.0337,0.038248,0.008154,506.1533,-0.016414,498.3592,505.5559,505.8795,-0.008033,503.3965,-0.00697,0
5140,2019-09-16,505.9102,0.00765,-0.178395,503.3965,52.5484,503.3965,430598.0,503.2349,-0.007813,493.4797,512.99,0.03877,0.008689,502.2896,-0.014947,497.7352,505.1361,504.9577,-0.00697,499.8875,0.007021,1
5141,2019-09-17,505.1902,0.007725,-0.289666,499.8875,55.8729,499.8875,789217.0,503.3706,-0.007101,493.6897,513.0515,0.038464,0.008856,506.8695,1e-06,498.0908,505.0073,504.7176,0.007021,503.3972,0.013352,1
5142,2019-09-18,504.8545,0.007725,0.162638,503.3972,60.389,503.3972,498435.0,503.9176,-0.003279,494.0005,513.8346,0.03936,0.010126,517.649,0.020467,499.6033,505.3859,505.5485,0.013352,510.1186,-0.004883,0
5143,2019-09-19,504.8854,0.00831,0.162638,510.1186,57.2453,510.1186,386268.0,503.9176,0.000305,494.6064,514.1054,0.038661,0.009546,509.5436,0.008403,506.3454,505.5519,505.8683,-0.004883,507.6274,0.011746,1
5144,2019-09-20,506.9241,0.008473,0.908958,507.6274,59.4418,507.6274,1392008.0,504.8689,0.020249,494.3013,515.4365,0.041863,0.009432,514.9589,0.006805,510.5709,506.1473,507.0563,0.011746,513.5899,0.001795,1
5145,2019-09-23,509.849,0.008181,1.436388,513.5899,56.1123,513.5899,287839.0,505.6378,0.029256,494.5999,516.6757,0.043659,0.007484,514.9589,0.013562,509.3498,506.7669,508.2033,0.001795,514.512,-0.001327,0
5146,2019-09-24,511.9355,0.008134,1.778787,514.512,56.1123,514.512,401547.0,506.4527,0.020724,495.5285,517.3768,0.04314,0.008055,516.7327,0.000466,509.4681,507.2901,509.0689,-0.001327,513.8293,-0.002422,0
5147,2019-09-25,512.4287,0.008178,1.927495,513.8293,49.2159,513.8293,699584.0,507.2038,0.004835,496.8002,517.6074,0.041024,0.006478,513.2333,-0.003746,511.8455,507.6823,509.6098,-0.002422,512.5848,0.009691,1
5148,2019-09-26,514.4137,0.00838,2.41831,512.5848,65.1285,512.5848,293881.0,508.1504,0.019551,497.5914,518.7095,0.041559,0.006458,525.3666,0.007246,510.0141,508.4134,510.8317,0.009691,517.5523,0.004349,1
5149,2019-09-27,515.6563,0.008397,2.954864,517.5523,66.4281,517.5523,648752.0,509.173,0.012098,498.2466,520.0993,0.042918,0.00486,521.6943,0.014083,518.9564,509.2571,512.2119,0.004349,519.8034,0.029333,1
5150,2019-09-30,519.7641,0.010369,4.557874,519.8034,73.1048,519.8034,348106.0,510.8143,0.039919,495.3595,526.2692,0.060511,0.012912,537.6228,0.03381,532.7541,511.1677,515.7256,0.029333,535.0506,-0.010444,0
5151,2019-10-01,522.8907,0.010631,5.31608,535.0506,64.363,535.0506,730597.0,511.9019,0.030425,494.4359,529.3678,0.068239,0.015017,529.8362,0.018582,528.7839,512.5229,517.839,-0.010444,529.4626,0.006789,1
5152,2019-10-02,526.9851,0.010661,6.136256,529.4626,71.0508,529.4626,721080.0,513.0371,0.039939,493.2043,532.87,0.077316,0.014256,537.5335,-0.003726,526.5963,514.0439,520.1802,0.006789,533.0568,-0.006409,0
5153,2019-03-10,529.4028,0.010791,6.436401,533.0568,71.8311,533.0568,422928.0,513.8493,0.023357,492.6697,535.0289,0.082435,0.015524,532.4032,0.000336,527.0225,515.1992,521.6356,-0.006409,529.6407,-0.010657,0
5154,2019-10-04,530.2414,0.010035,6.147958,529.6407,69.3669,529.6407,422928.0,514.8798,0.008067,493.8387,535.921,0.081732,0.016995,529.2587,-0.016997,520.5636,515.8509,521.9988,-0.010657,523.9964,0.000101,1
5155,2019-07-10,528.0412,0.010041,6.147958,523.9964,67.5657,523.9964,363764.0,515.8911,-0.020561,495.1453,536.637,0.080427,0.007496,524.1091,-0.010557,523.9857,516.4582,522.3143,0.000101,524.0495,0.001971,1
5156,2019-10-08,527.1651,0.009991,5.643142,524.0495,64.0907,524.0495,439148.0,516.7954,-0.020561,496.1053,537.4854,0.080071,0.006913,526.9798,0.002072,523.7691,517.097,522.7401,0.001971,525.0821,0.037697,1
5157,2019-10-09,529.5289,0.009991,6.990957,525.0821,76.455,525.0821,689785.0,518.4493,0.022173,494.4221,542.4765,0.092689,0.019213,549.184,0.039742,542.2074,519.1547,526.1457,0.037697,544.876,-0.00208,0
5158,2019-10-10,532.3494,0.012516,7.87687,544.876,72.9926,544.876,519327.0,520.2628,0.026626,494.3248,546.2008,0.099711,0.018686,547.2832,0.035539,540.8822,520.976,528.8529,-0.00208,543.7428,-0.013903,0
5159,2019-10-11,534.7867,0.012865,7.878136,543.7428,65.0059,543.7428,578939.0,521.9021,0.023257,496.3105,547.4938,0.098071,0.019426,537.9014,-0.015954,534.718,522.1025,529.9806,-0.013903,536.183,0.003684,1
5160,2019-10-14,537.6085,0.012639,7.946942,536.183,66.5502,536.183,526846.0,523.8157,0.026923,499.4616,548.1698,0.092987,0.019276,543.7042,-0.01027,534.031,523.2918,531.2388,0.003684,538.1586,-0.025567,0
5161,2019-10-15,537.4719,0.014202,6.812678,538.1586,56.8676,538.1586,675433.0,524.8658,-0.0013,502.4877,547.2439,0.085272,0.023906,525.4607,-0.021977,523.0402,523.3739,530.1865,-0.025567,524.3993,-0.00092,0
5162,2019-10-16,533.2801,0.013965,5.807885,524.3993,53.9031,524.3993,400229.0,525.5557,-0.038466,504.2677,546.8437,0.081011,0.011883,534.4666,-0.026464,515.9735,523.4141,529.222,-0.00092,523.9168,0.00044,1
5163,2019-10-17,529.361,0.013889,4.972861,523.9168,52.7317,523.9168,480433.0,526.3817,-0.036038,506.8099,545.9535,0.074364,0.012233,532.6282,-0.00048,519.6678,523.4684,528.4413,0.00044,524.1474,0.010302,1
5164,2019-10-18,528.0338,0.013838,4.972861,524.1474,46.0498,524.1474,448734.0,527.1796,-0.012376,508.5238,545.8353,0.070776,0.01365,532.2905,0.010746,527.7576,523.9187,528.6114,0.010302,529.547,0.012583,1
5165,2019-10-21,527.6442,0.014054,4.951292,529.547,54.7696,529.547,355408.0,528.2645,-0.00362,510.1961,546.3329,0.068407,0.015143,538.5357,0.023015,533.9653,524.8292,529.7805,0.012583,536.2104,-0.006088,0
5166,2019-10-22,529.3535,0.014156,4.837061,536.2104,49.9214,536.2104,733698.0,529.2203,0.016298,512.3868,546.0538,0.063616,0.007895,540.135,0.006419,527.8301,525.4304,530.2675,-0.006088,532.9461,-0.001658,0
5167,2019-10-23,530.9827,0.014145,4.621947,532.9461,51.784,532.9461,726011.0,529.2203,0.015548,515.2673,545.1211,0.056307,0.007999,534.5537,-0.007736,530.0058,525.9217,530.5436,-0.001658,532.0624,-0.00937,0
5168,2019-10-24,531.5686,0.014238,4.003044,532.0624,52.2915,532.0624,808466.0,530.6704,0.005589,516.8771,544.4638,0.051985,0.009816,531.4291,-0.011012,524.5667,526.0073,530.0103,-0.00937,527.077,-0.013877,0
5169,2019-10-25,529.6118,0.014592,2.889058,527.077,47.1222,527.077,808466.0,530.6684,-0.018477,516.8683,544.4685,0.05201,0.010133,526.336,-0.023117,508.8164,525.5447,528.4338,-0.013877,519.7628,0.004151,1
5170,2019-10-28,526.7537,0.012928,2.155464,519.7628,47.909,519.7628,527236.0,530.0119,-0.02665,515.8452,544.1786,0.053458,0.006952,522.7399,-0.009784,521.312,525.2762,527.4317,0.004151,521.9203,-0.015683,0
5171,2019-10-29,522.9115,0.013177,0.903179,521.9203,25.6689,521.9203,763893.0,529.2255,-0.036047,513.2942,545.1568,0.060206,0.008378,520.2072,-0.011597,509.5625,524.4213,525.3245,-0.015683,513.7349,-0.004973,0
5172,2019-10-30,518.735,0.013053,-0.292064,513.7349,25.111,513.7349,937946.0,528.1317,-0.039248,510.405,545.8583,0.06713,0.007941,514.6629,-0.020579,507.4771,523.4405,523.1484,-0.004973,511.1799,-0.012225,0
5173,2019-10-31,514.3058,0.013219,-1.723672,511.1799,25.111,511.1799,208081.0,526.8962,-0.042017,506.3865,547.4059,0.077851,0.008168,505.4107,-0.017137,504.4292,522.0694,520.3457,-0.012225,504.931,0.007189,1
5174,2019-11-01,512.0654,0.013228,-2.536083,504.931,27.4957,504.931,441775.0,526.1244,-0.021552,504.0531,548.1958,0.083902,0.009953,513.7075,-0.005123,494.6713,521.0688,518.5327,0.007189,508.561,0.023199,1
5175,2019-11-04,511.7532,0.01433,-2.202528,508.561,46.8337,508.561,402476.0,525.9399,-0.021552,503.7342,548.1456,0.084442,0.015881,524.3378,0.030555,518.377,521.0162,518.8137,0.023199,520.3591,-0.01603,0
5176,2019-11-05,511.4097,0.014742,-2.581523,520.3591,41.6971,520.3591,980110.0,525.2867,-0.003343,502.2227,548.3507,0.087815,0.015964,512.5219,0.006797,511.6787,520.3496,517.7681,-0.01603,512.0175,-0.022843,0
5177,2019-06-11,509.238,0.012368,-3.782045,512.0175,35.6684,512.0175,146579.0,523.059,-0.021242,499.3635,546.7544,0.090603,0.018923,503.4987,-0.038507,498.2554,518.8661,515.084,-0.022843,500.3216,-0.001334,0
5178,2019-11-07,508.1826,0.012368,-4.732785,500.3216,30.9334,500.3216,262063.0,520.8545,-0.010451,497.058,544.651,0.091375,0.018379,501.3641,-0.024147,498.0464,517.443,512.7102,-0.001334,499.6539,0.000436,1
5179,2019-11-08,506.4448,0.012195,-5.406354,499.6539,30.9334,499.6539,905747.0,519.0389,-0.017086,494.6337,543.4442,0.09404,0.017776,506.6671,-0.000899,495.0665,516.1414,510.735,0.000436,499.8718,0.002997,1
5180,2019-11-11,502.647,0.012175,-5.752944,499.8718,27.5035,499.8718,349808.0,517.1995,-0.036492,493.322,541.077,0.092334,0.011394,502.1393,0.003435,499.6787,515.0472,509.2943,0.002997,501.3701,-0.005371,0
5181,2019-11-12,499.979,0.011029,-6.173725,501.3701,26.8123,501.3701,230791.0,515.9134,-0.026054,490.9238,540.9031,0.096875,0.01031,506.6496,-0.002389,492.9841,513.8347,507.6609,-0.005371,498.6775,-0.002287,0
5182,2019-11-13,499.422,0.011023,-6.524023,498.6775,28.3252,498.6775,942243.0,514.5944,-0.005566,488.6182,540.5707,0.100958,0.003116,499.539,-0.007645,496.6038,512.6274,506.1034,-0.002287,497.5369,0.00488,1
5183,2019-11-14,499.4843,0.01113,-6.530433,497.5369,34.3514,497.5369,216228.0,513.3853,0.000623,487.0328,539.7378,0.102662,0.004092,505.1287,0.002582,495.7065,511.6895,505.159,0.00488,499.965,0.013436,1
5184,2019-11-15,500.8464,0.011337,-5.925174,499.965,38.7655,499.965,737497.0,512.2421,0.013625,486.8764,537.6078,0.099038,0.007247,507.4195,0.018381,504.9721,511.3186,505.3934,0.013436,506.6824,-0.024098,0
5185,2019-11-18,499.4668,0.011787,-6.357467,506.6824,38.7655,506.6824,202778.0,510.1552,-0.013758,486.2676,534.0428,0.093648,0.013991,495.4299,-0.010986,493.8325,510.0707,503.7132,-0.024098,494.4723,-0.0044,0
5186,2019-11-19,498.1906,0.011777,-6.797283,494.4723,36.7879,494.4723,215073.0,508.1227,-0.012796,485.5171,530.7283,0.088977,0.013951,496.7032,-0.028392,486.4042,508.7541,501.9568,-0.0044,492.2965,0.002936,1
5187,2019-11-20,497.4316,0.011868,-6.9491,492.2965,41.6073,492.2965,488976.0,506.2067,-0.007628,485.7509,526.6625,0.08082,0.014165,495.3532,-0.001477,491.1186,507.6421,500.693,0.002936,493.7419,-0.011263,0
5188,2019-11-21,495.0748,0.011923,-7.432482,493.7419,35.1435,493.7419,289481.0,504.2619,-0.02357,484.7882,523.7355,0.077236,0.014201,489.1686,-0.00836,487.3617,506.2005,498.768,-0.011263,488.1807,0.022294,1
5189,2019-11-22,493.5511,0.013002,-6.858314,488.1807,34.2669,488.1807,506949.0,503.2269,-0.015036,485.0661,521.3877,0.072177,0.017251,499.08,0.010779,499.0474,505.6719,498.8135,0.022294,499.064,-0.007737,0
5190,2019-11-25,493.6971,0.01298,-6.63834,499.064,36.6962,499.064,1089274.0,501.891,0.001477,485.6957,518.0864,0.064537,0.013333,498.5726,0.014384,491.1098,504.8964,498.258,-0.007737,495.2027,-0.000282,0
5191,2019-11-26,494.2504,0.012611,-6.401488,495.2027,44.9083,495.2027,409418.0,500.9574,0.00562,485.5009,516.4139,0.061708,0.01309,503.2637,-0.008017,485.4267,504.168,497.7665,-0.000282,495.063,0.00727,1
5192,2019-11-27,495.2344,0.012611,-5.855877,495.063,49.091,495.063,998384.0,500.3315,0.009965,485.6223,515.0408,0.058798,0.013375,499.3534,0.006985,498.2281,503.7601,497.9042,0.00727,498.6619,-0.007185,0
5193,2019-11-28,496.6141,0.012562,-5.647502,498.6619,45.8635,498.6619,520292.0,499.8389,0.01413,485.1183,514.5595,0.058901,0.012452,496.6757,3.2e-05,493.3099,503.117,497.4695,-0.007185,495.0788,-0.022763,0
5194,2019-11-29,493.5631,0.013309,-6.318894,495.0788,45.8635,495.0788,713498.0,498.6013,-0.030567,482.8429,514.3598,0.063211,0.011114,484.2806,-0.029785,483.336,501.6868,495.3679,-0.022763,483.8091,-0.005149,0
5195,2019-02-12,490.7861,0.01187,-6.971631,483.8091,45.8635,483.8091,136404.0,496.6493,-0.028039,482.6668,510.6317,0.056307,0.011082,483.9787,-0.027795,479.3939,500.178,493.2064,-0.005149,481.3179,0.013295,1
5196,2019-12-03,489.3169,0.012093,-6.893098,481.3179,43.2524,481.3179,608135.0,495.4342,-0.014838,482.9296,507.9389,0.050479,0.013997,490.0936,0.008078,486.6876,499.255,492.3619,0.013295,487.7172,-0.003998,0
5197,2019-04-12,486.738,0.011106,-6.908577,487.7172,40.1795,487.7172,563195.0,494.7065,-0.025859,481.7149,507.6981,0.052522,0.012806,486.1757,0.009244,485.4014,498.2559,491.3473,-0.003998,485.7671,-0.010372,0
5198,2019-12-05,483.868,0.011285,-7.243889,485.7671,31.6213,485.7671,369521.0,493.7603,-0.028985,479.5832,507.9374,0.057425,0.013009,488.9837,-0.014329,477.5953,496.9576,489.7137,-0.010372,480.7288,0.011972,1
5199,2019-12-06,484.403,0.011697,-6.964952,480.7288,43.7739,480.7288,1141399.0,493.0909,0.005529,478.8646,507.3171,0.057702,0.010765,489.0627,0.001476,483.1144,496.1818,489.2168,0.011972,486.4839,-0.003922,0
